country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Taiwan,TW,2025-09-28,Films,4,Monk Comes Down the Mountain,,2
Taiwan,TW,2025-09-28,Films,5,Anaconda: Cursed Jungle,,2
Taiwan,TW,2025-09-28,Films,6,Ne Zha,,2
Taiwan,TW,2025-09-28,Films,7,Lovesick,,5
Taiwan,TW,2025-09-28,Films,8,Everything Everywhere All at Once,,2
Taiwan,TW,2025-09-28,Films,9,She Said Maybe,,1
Taiwan,TW,2025-09-28,Films,10,Man on Fire,,3
Taiwan,TW,2025-09-21,Films,1,Legends of the Condor Heroes: The Gallants,,1
Taiwan,TW,2025-09-21,Films,2,Anaconda: Cursed Jungle,,1
Taiwan,TW,2025-09-21,Films,3,KPop Demon Hunters,,14
Taiwan,TW,2025-09-21,Films,4,Crayon Shin-chan the Movie: Our Dinosaur Diary,,1
Taiwan,TW,2025-09-21,Films,5,Ne Zha,,1
Taiwan,TW,2025-09-21,Films,6,Everything Everywhere All at Once,,1
Taiwan,TW,2025-09-21,Films,7,Lovesick,,4
Taiwan,TW,2025-09-21,Films,8,Until Dawn,,1
Taiwan,TW,2025-09-21,Films,9,Monk Comes Down the Mountain,,1
Taiwan,TW,2025-09-21,Films,10,The Yin Yang Master Zero,,1
Taiwan,TW,2025-09-14,Films,1,Unknown Number: The High School Catfish,,2
Taiwan,TW,2025-09-14,Films,2,KPop Demon Hunters,,13
Taiwan,TW,2025-09-14,Films,3,Lovesick,,3
Taiwan,TW,2025-09-14,Films,4,Love Untangled,,3
Taiwan,TW,2025-09-14,Films,5,The Equalizer,,2
Taiwan,TW,2025-09-14,Films,6,The Equalizer 2,,2
Taiwan,TW,2025-09-14,Films,7,The Thursday Murder Club,,3
Taiwan,TW,2025-09-14,Films,8,GATAO: Like Father Like Son,,13
Taiwan,TW,2025-09-14,Films,9,Tomb Watcher,,2
Taiwan,TW,2025-09-14,Films,10,The Wrong Paris,,1
Taiwan,TW,2025-09-07,Films,1,Lovesick,,2
Taiwan,TW,2025-09-07,Films,2,Love Untangled,,2
Taiwan,TW,2025-09-07,Films,3,KPop Demon Hunters,,12
Taiwan,TW,2025-09-07,Films,4,Unknown Number: The High School Catfish,,1
Taiwan,TW,2025-09-07,Films,5,The Equalizer 2,,1
Taiwan,TW,2025-09-07,Films,6,The Thursday Murder Club,,2
Taiwan,TW,2025-09-07,Films,7,The Equalizer,,1
Taiwan,TW,2025-09-07,Films,8,GATAO: Like Father Like Son,,12
Taiwan,TW,2025-09-07,Films,9,Tomb Watcher,,1
Taiwan,TW,2025-09-07,Films,10,Crayon Shinchan the Movie:  My Moving Story Cactus Attack,,2
Taiwan,TW,2025-08-31,Films,1,KPop Demon Hunters,,11
Taiwan,TW,2025-08-31,Films,2,Love Untangled,,1
Taiwan,TW,2025-08-31,Films,3,The Thursday Murder Club,,1
Taiwan,TW,2025-08-31,Films,4,Fall for Me,,2
Taiwan,TW,2025-08-31,Films,5,Lovesick,,1
Taiwan,TW,2025-08-31,Films,6,GATAO: Like Father Like Son,,11
Taiwan,TW,2025-08-31,Films,7,Abandoned Man,,1
Taiwan,TW,2025-08-31,Films,8,The Exorcist: Believer,,1
Taiwan,TW,2025-08-31,Films,9,Crayon Shinchan: Very Tasty! B-class Gourmet Survival!!,,1
Taiwan,TW,2025-08-31,Films,10,Crayon Shinchan the Movie:  My Moving Story Cactus Attack,,1
Taiwan,TW,2025-08-24,Films,1,KPop Demon Hunters,,10
Taiwan,TW,2025-08-24,Films,2,Night Always Comes,,2
Taiwan,TW,2025-08-24,Films,3,Fall for Me,,1
Taiwan,TW,2025-08-24,Films,4,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,10
Taiwan,TW,2025-08-24,Films,5,Welcome to Sudden Death,,1
Taiwan,TW,2025-08-24,Films,6,Love Happens,,1
Taiwan,TW,2025-08-24,Films,7,GATAO: Like Father Like Son,,10
Taiwan,TW,2025-08-24,Films,8,Crayon Shin-chan the Movie: Super-Dimension! The Storm Called My Bride,,1
Taiwan,TW,2025-08-24,Films,9,My Oxford Year,,4
Taiwan,TW,2025-08-24,Films,10,PAW Patrol: The Mighty Movie,,3
Taiwan,TW,2025-08-17,Films,1,KPop Demon Hunters,,9
Taiwan,TW,2025-08-17,Films,2,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,9
Taiwan,TW,2025-08-17,Films,3,Night Always Comes,,1
Taiwan,TW,2025-08-17,Films,4,My Oxford Year,,3
Taiwan,TW,2025-08-17,Films,5,The Stone,,2
Taiwan,TW,2025-08-17,Films,6,Elektra,,1
Taiwan,TW,2025-08-17,Films,7,OVERLORD:The Sacred Kingdom,,3
Taiwan,TW,2025-08-17,Films,8,The Super Mario Bros. Movie,,11
Taiwan,TW,2025-08-17,Films,9,Wall to Wall,,5
Taiwan,TW,2025-08-17,Films,10,Mononoke The Movie: Chapter II - The Ashes of Rage,,1
Taiwan,TW,2025-08-10,Films,1,KPop Demon Hunters,,8
Taiwan,TW,2025-08-10,Films,2,My Oxford Year,,2
Taiwan,TW,2025-08-10,Films,3,The Stone,,1
Taiwan,TW,2025-08-10,Films,4,OVERLORD:The Sacred Kingdom,,2
Taiwan,TW,2025-08-10,Films,5,The Last Voyage of the Demeter,,2
Taiwan,TW,2025-08-10,Films,6,Happy Gilmore 2,,3
Taiwan,TW,2025-08-10,Films,7,Wall to Wall,,4
Taiwan,TW,2025-08-10,Films,8,PAW Patrol: The Mighty Movie,,2
Taiwan,TW,2025-08-10,Films,9,Flightplan,,2
Taiwan,TW,2025-08-10,Films,10,Birth/Rebirth,,1
Taiwan,TW,2025-08-03,Films,1,KPop Demon Hunters,,7
Taiwan,TW,2025-08-03,Films,2,Happy Gilmore 2,,2
Taiwan,TW,2025-08-03,Films,3,The Last Voyage of the Demeter,,1
Taiwan,TW,2025-08-03,Films,4,My Oxford Year,,1
Taiwan,TW,2025-08-03,Films,5,Wall to Wall,,3
Taiwan,TW,2025-08-03,Films,6,PAW Patrol: The Mighty Movie,,1
Taiwan,TW,2025-08-03,Films,7,The Northman,,1
Taiwan,TW,2025-08-03,Films,8,OVERLORD:The Sacred Kingdom,,1
Taiwan,TW,2025-08-03,Films,9,The Super Mario Bros. Movie,,10
Taiwan,TW,2025-08-03,Films,10,Flightplan,,1
Taiwan,TW,2025-07-27,Films,1,KPop Demon Hunters,,6
Taiwan,TW,2025-07-27,Films,2,Wall to Wall,,2
Taiwan,TW,2025-07-27,Films,3,Brick,,3
Taiwan,TW,2025-07-27,Films,4,Happy Gilmore 2,,1
Taiwan,TW,2025-07-27,Films,5,Detective Conan the Movie: Black Iron Submarine,,4
Taiwan,TW,2025-07-27,Films,6,Ziam,,3
Taiwan,TW,2025-07-27,Films,7,The Old Guard 2,,4
Taiwan,TW,2025-07-27,Films,8,The Super Mario Bros. Movie,,9
Taiwan,TW,2025-07-27,Films,9,Pui Pui Molcar the Movie: MOLMAX,,1
Taiwan,TW,2025-07-27,Films,10,Day Off,,4
Taiwan,TW,2025-07-20,Films,1,KPop Demon Hunters,,5
Taiwan,TW,2025-07-20,Films,2,Wall to Wall,,1
Taiwan,TW,2025-07-20,Films,3,Brick,,2
Taiwan,TW,2025-07-20,Films,4,Ziam,,2
Taiwan,TW,2025-07-20,Films,5,Day Off,,3
Taiwan,TW,2025-07-20,Films,6,The Old Guard 2,,3
Taiwan,TW,2025-07-20,Films,7,Detective Conan the Movie: Black Iron Submarine,,3
Taiwan,TW,2025-07-20,Films,8,Almost Cops,,1
Taiwan,TW,2025-07-20,Films,9,New Gods: Yang Jian,,3
Taiwan,TW,2025-07-20,Films,10,Ride On,,2
Taiwan,TW,2025-07-13,Films,1,KPop Demon Hunters,,4
Taiwan,TW,2025-07-13,Films,2,Ziam,,1
Taiwan,TW,2025-07-13,Films,3,The Old Guard 2,,2
Taiwan,TW,2025-07-13,Films,4,Day Off,,2
Taiwan,TW,2025-07-13,Films,5,Brick,,1
Taiwan,TW,2025-07-13,Films,6,Detective Conan the Movie: Black Iron Submarine,,2
Taiwan,TW,2025-07-13,Films,7,Oppenheimer,,1
Taiwan,TW,2025-07-13,Films,8,New Gods: Yang Jian,,2
Taiwan,TW,2025-07-13,Films,9,The Old Guard,,2
Taiwan,TW,2025-07-13,Films,10,Ride On,,1
Taiwan,TW,2025-07-06,Films,1,KPop Demon Hunters,,3
Taiwan,TW,2025-07-06,Films,2,The Old Guard 2,,1
Taiwan,TW,2025-07-06,Films,3,Detective Conan the Movie: Black Iron Submarine,,1
Taiwan,TW,2025-07-06,Films,4,Day Off,,1
Taiwan,TW,2025-07-06,Films,5,The Old Guard,,1
Taiwan,TW,2025-07-06,Films,6,U MotherbakerâThe Movie,,1
Taiwan,TW,2025-07-06,Films,7,Flying Swords of Dragon Gate,,1
Taiwan,TW,2025-07-06,Films,8,New Gods: Yang Jian,,1
Taiwan,TW,2025-07-06,Films,9,All You Need Is Love,,1
Taiwan,TW,2025-07-06,Films,10,Mission: Impossible - Dead Reckoning,,5
Taiwan,TW,2025-06-29,Films,1,KPop Demon Hunters,,2
Taiwan,TW,2025-06-29,Films,2,Mission: Impossible - Dead Reckoning,,4
Taiwan,TW,2025-06-29,Films,3,The Fate of the Furious,,1
Taiwan,TW,2025-06-29,Films,4,28 Weeks Later,,2
Taiwan,TW,2025-06-29,Films,5,Trainwreck: Poop Cruise,,1
Taiwan,TW,2025-06-29,Films,6,The Super Mario Bros. Movie,,8
Taiwan,TW,2025-06-29,Films,7,Copycat,,2
Taiwan,TW,2025-06-29,Films,8,GATAO: Like Father Like Son,,9
Taiwan,TW,2025-06-29,Films,9,Bullet Train Explosion,,10
Taiwan,TW,2025-06-29,Films,10,STRAW,,4
Taiwan,TW,2025-06-22,Films,1,Mission: Impossible - Dead Reckoning,,3
Taiwan,TW,2025-06-22,Films,2,KPop Demon Hunters,,1
Taiwan,TW,2025-06-22,Films,3,STRAW,,3
Taiwan,TW,2025-06-22,Films,4,28 Weeks Later,,1
Taiwan,TW,2025-06-22,Films,5,Cells At Work!,,2
Taiwan,TW,2025-06-22,Films,6,K.O.,,3
Taiwan,TW,2025-06-22,Films,7,Copycat,,1
Taiwan,TW,2025-06-22,Films,8,GATAO: Like Father Like Son,,8
Taiwan,TW,2025-06-22,Films,9,Bullet Train Explosion,,9
Taiwan,TW,2025-06-22,Films,10,Maid in Manhattan,,2
Taiwan,TW,2025-06-15,Films,1,Mission: Impossible - Dead Reckoning,,2
Taiwan,TW,2025-06-15,Films,2,STRAW,,2
Taiwan,TW,2025-06-15,Films,3,K.O.,,2
Taiwan,TW,2025-06-15,Films,4,Cells At Work!,,1
Taiwan,TW,2025-06-15,Films,5,Titan: The OceanGate Submersible Disaster,,1
Taiwan,TW,2025-06-15,Films,6,Jaat,,1
Taiwan,TW,2025-06-15,Films,7,Maid in Manhattan,,1
Taiwan,TW,2025-06-15,Films,8,GATAO: Like Father Like Son,,7
Taiwan,TW,2025-06-15,Films,9,Bullet Train Explosion,,8
Taiwan,TW,2025-06-15,Films,10,Our Times,,1
Taiwan,TW,2025-06-08,Films,1,Mission: Impossible - Dead Reckoning,,1
Taiwan,TW,2025-06-08,Films,2,A Widow's Game,,2
Taiwan,TW,2025-06-08,Films,3,Love in Taipei,,1
Taiwan,TW,2025-06-08,Films,4,K.O.,,1
Taiwan,TW,2025-06-08,Films,5,GATAO: Like Father Like Son,,6
Taiwan,TW,2025-06-08,Films,6,The Heart Knows,,1
Taiwan,TW,2025-06-08,Films,7,Bullet Train Explosion,,7
Taiwan,TW,2025-06-08,Films,8,STRAW,,1
Taiwan,TW,2025-06-08,Films,9,8MM,,1
Taiwan,TW,2025-06-08,Films,10,Lost in Starlight,,2
Taiwan,TW,2025-06-01,Films,1,GATAO: Like Father Like Son,,5
Taiwan,TW,2025-06-01,Films,2,A Widow's Game,,1
Taiwan,TW,2025-06-01,Films,3,Bullet Train Explosion,,6
Taiwan,TW,2025-06-01,Films,4,Fear Street: Prom Queen,,1
Taiwan,TW,2025-06-01,Films,5,Exterritorial,,5
Taiwan,TW,2025-06-01,Films,6,The Match,,4
Taiwan,TW,2025-06-01,Films,7,Detective Conan the Movie: The Darkest Nightmare,,2
Taiwan,TW,2025-06-01,Films,8,The Super Mario Bros. Movie,,7
Taiwan,TW,2025-06-01,Films,9,Lost in Starlight,,1
Taiwan,TW,2025-06-01,Films,10,Sikandar,,1
Taiwan,TW,2025-05-25,Films,1,GATAO: Like Father Like Son,,4
Taiwan,TW,2025-05-25,Films,2,1992,,2
Taiwan,TW,2025-05-25,Films,3,Bullet Train Explosion,,5
Taiwan,TW,2025-05-25,Films,4,Detective Conan the Movie: The Darkest Nightmare,,1
Taiwan,TW,2025-05-25,Films,5,The Match,,3
Taiwan,TW,2025-05-25,Films,6,Sunset Sunrise,,1
Taiwan,TW,2025-05-25,Films,7,Detective Conan the Movie: Quarter of Silence,,1
Taiwan,TW,2025-05-25,Films,8,Detective Conan the Movie: Raven Chaser,,1
Taiwan,TW,2025-05-25,Films,9,Exterritorial,,4
Taiwan,TW,2025-05-25,Films,10,Detective Conan : Full Score of Fear,,1
Taiwan,TW,2025-05-18,Films,1,GATAO: Like Father Like Son,,3
Taiwan,TW,2025-05-18,Films,2,The Match,,2
Taiwan,TW,2025-05-18,Films,3,Exterritorial,,3
Taiwan,TW,2025-05-18,Films,4,Nonnas,,1
Taiwan,TW,2025-05-18,Films,5,Bullet Train Explosion,,4
Taiwan,TW,2025-05-18,Films,6,1992,,1
Taiwan,TW,2025-05-18,Films,7,Last Bullet,,2
Taiwan,TW,2025-05-18,Films,8,Inside Man: Most Wanted,,2
Taiwan,TW,2025-05-18,Films,9,Detective Conan the Movie: The Phantom of Baker Street,,3
Taiwan,TW,2025-05-18,Films,10,Gatao,,4
Taiwan,TW,2025-05-11,Films,1,GATAO: Like Father Like Son,,2
Taiwan,TW,2025-05-11,Films,2,The Match,,1
Taiwan,TW,2025-05-11,Films,3,Exterritorial,,2
Taiwan,TW,2025-05-11,Films,4,Inside Man: Most Wanted,,1
Taiwan,TW,2025-05-11,Films,5,Bullet Train Explosion,,3
Taiwan,TW,2025-05-11,Films,6,Last Bullet,,1
Taiwan,TW,2025-05-11,Films,7,Detective Conan the Movie: The Phantom of Baker Street,,2
Taiwan,TW,2025-05-11,Films,8,Gatao,,3
Taiwan,TW,2025-05-11,Films,9,Detective Conan the Movie: The Fist of Blue Sapphire,,2
Taiwan,TW,2025-05-11,Films,10,Gatao - The Last Stray,,3
Taiwan,TW,2025-05-04,Films,1,GATAO: Like Father Like Son,,1
Taiwan,TW,2025-05-04,Films,2,Bullet Train Explosion,,2
Taiwan,TW,2025-05-04,Films,3,Exterritorial,,1
Taiwan,TW,2025-05-04,Films,4,Havoc,,2
Taiwan,TW,2025-05-04,Films,5,Money Games,,1
Taiwan,TW,2025-05-04,Films,6,Detective Conan the Movie: The Phantom of Baker Street,,1
Taiwan,TW,2025-05-04,Films,7,The Rose of Versailles,,1
Taiwan,TW,2025-05-04,Films,8,Detective Conan the Movie: The Fist of Blue Sapphire,,1
Taiwan,TW,2025-05-04,Films,9,Kill 'Em All 2,,1
Taiwan,TW,2025-05-04,Films,10,iHostage,,3
Taiwan,TW,2025-04-27,Films,1,Bullet Train Explosion,,1
Taiwan,TW,2025-04-27,Films,2,iHostage,,2
Taiwan,TW,2025-04-27,Films,3,Havoc,,1
Taiwan,TW,2025-04-27,Films,4,My Hero Academia: You're Next,,1
Taiwan,TW,2025-04-27,Films,5,Life or Something Like It,,1
Taiwan,TW,2025-04-27,Films,6,Twilight of the Warriors: Walled In,,4
Taiwan,TW,2025-04-27,Films,7,Detective Conan the Movie: Dimensional Sniper,,2
Taiwan,TW,2025-04-27,Films,8,Detective Conan : The Private Eyes' Requiem,,1
Taiwan,TW,2025-04-27,Films,9,Detective Conan the Movie: The Bride of Halloween,,4
Taiwan,TW,2025-04-27,Films,10,Detective Conan the Movie: Private Eye in the Distant Sea,,2
Taiwan,TW,2025-04-20,Films,1,Twilight of the Warriors: Walled In,,3
Taiwan,TW,2025-04-20,Films,2,iHostage,,1
Taiwan,TW,2025-04-20,Films,3,Detective Conan the Movie: The Bride of Halloween,,3
Taiwan,TW,2025-04-20,Films,4,Dead Talents Society,,4
Taiwan,TW,2025-04-20,Films,5,The Life List,,4
Taiwan,TW,2025-04-20,Films,6,Fast X,,4
Taiwan,TW,2025-04-20,Films,7,Detective Conan the Movie: Dimensional Sniper,,1
Taiwan,TW,2025-04-20,Films,8,Detective Conan the Movie: Private Eye in the Distant Sea,,1
Taiwan,TW,2025-04-20,Films,9,Kraven the Hunter,,4
Taiwan,TW,2025-04-20,Films,10,The First Slam Dunk,,3
Taiwan,TW,2025-04-13,Films,1,Twilight of the Warriors: Walled In,,2
Taiwan,TW,2025-04-13,Films,2,Detective Conan the Movie: The Bride of Halloween,,2
Taiwan,TW,2025-04-13,Films,3,Dead Talents Society,,3
Taiwan,TW,2025-04-13,Films,4,The First Slam Dunk,,2
Taiwan,TW,2025-04-13,Films,5,The Life List,,3
Taiwan,TW,2025-04-13,Films,6,Fast X,,3
Taiwan,TW,2025-04-13,Films,7,404,,1
Taiwan,TW,2025-04-13,Films,8,Transformers: Rise of the Beasts,,3
Taiwan,TW,2025-04-13,Films,9,Kraven the Hunter,,3
Taiwan,TW,2025-04-13,Films,10,Detective Conan the Movie: Crossroad in the Ancient Capital,,1
Taiwan,TW,2025-04-06,Films,1,Twilight of the Warriors: Walled In,,1
Taiwan,TW,2025-04-06,Films,2,The First Slam Dunk,,1
Taiwan,TW,2025-04-06,Films,3,Dead Talents Society,,2
Taiwan,TW,2025-04-06,Films,4,Fast X,,2
Taiwan,TW,2025-04-06,Films,5,The Life List,,2
Taiwan,TW,2025-04-06,Films,6,Kraven the Hunter,,2
Taiwan,TW,2025-04-06,Films,7,Transformers: Rise of the Beasts,,2
Taiwan,TW,2025-04-06,Films,8,Detective Conan the Movie: The Bride of Halloween,,1
Taiwan,TW,2025-04-06,Films,9,Revelations,,3
Taiwan,TW,2025-04-06,Films,10,Jules,,1
Taiwan,TW,2025-03-30,Films,1,Dead Talents Society,,1
Taiwan,TW,2025-03-30,Films,2,Kraven the Hunter,,1
Taiwan,TW,2025-03-30,Films,3,Transformers: Rise of the Beasts,,1
Taiwan,TW,2025-03-30,Films,4,Fast X,,1
Taiwan,TW,2025-03-30,Films,5,Revelations,,2
Taiwan,TW,2025-03-30,Films,6,The Life List,,1
Taiwan,TW,2025-03-30,Films,7,In Youth We Trust,,2
Taiwan,TW,2025-03-30,Films,8,Big World,,2
Taiwan,TW,2025-03-30,Films,9,The Electric State,,3
Taiwan,TW,2025-03-30,Films,10,The Super Mario Bros. Movie,,6
Taiwan,TW,2025-03-23,Films,1,The Electric State,,2
Taiwan,TW,2025-03-23,Films,2,Revelations,,1
Taiwan,TW,2025-03-23,Films,3,Big World,,1
Taiwan,TW,2025-03-23,Films,4,The Super Mario Bros. Movie,,5
Taiwan,TW,2025-03-23,Films,5,Venom: The Last Dance,,4
Taiwan,TW,2025-03-23,Films,6,Renfield,,1
Taiwan,TW,2025-03-23,Films,7,The Twister: Caught in the Storm,,1
Taiwan,TW,2025-03-23,Films,8,In Youth We Trust,,1
Taiwan,TW,2025-03-23,Films,9,Demon City,,4
Taiwan,TW,2025-03-23,Films,10,Ajoomma,,3
Taiwan,TW,2025-03-16,Films,1,The Electric State,,1
Taiwan,TW,2025-03-16,Films,2,Ajoomma,,2
Taiwan,TW,2025-03-16,Films,3,Venom: The Last Dance,,3
Taiwan,TW,2025-03-16,Films,4,Demon City,,3
Taiwan,TW,2025-03-16,Films,5,Delicious,,1
Taiwan,TW,2025-03-16,Films,6,The Super Mario Bros. Movie,,4
Taiwan,TW,2025-03-16,Films,7,Post Truth,,2
Taiwan,TW,2025-03-16,Films,8,Counterattack,,3
Taiwan,TW,2025-03-16,Films,9,Plankton: The Movie,,2
Taiwan,TW,2025-03-16,Films,10,The Other Boleyn Girl,,1
Taiwan,TW,2025-03-09,Films,1,Demon City,,2
Taiwan,TW,2025-03-09,Films,2,Venom: The Last Dance,,2
Taiwan,TW,2025-03-09,Films,3,Counterattack,,2
Taiwan,TW,2025-03-09,Films,4,The Super Mario Bros. Movie,,3
Taiwan,TW,2025-03-09,Films,5,Squad 36,,2
Taiwan,TW,2025-03-09,Films,6,See You at the Rally,,2
Taiwan,TW,2025-03-09,Films,7,Ajoomma,,1
Taiwan,TW,2025-03-09,Films,8,11 Rebels,,1
Taiwan,TW,2025-03-09,Films,9,Plankton: The Movie,,1
Taiwan,TW,2025-03-09,Films,10,Post Truth,,1
Taiwan,TW,2025-03-02,Films,1,Venom: The Last Dance,,1
Taiwan,TW,2025-03-02,Films,2,The Super Mario Bros. Movie,,2
Taiwan,TW,2025-03-02,Films,3,Demon City,,1
Taiwan,TW,2025-03-02,Films,4,Larry Crowne,,2
Taiwan,TW,2025-03-02,Films,5,Counterattack,,1
Taiwan,TW,2025-03-02,Films,6,Creation of the Gods I: Kingdom of Storms,,5
Taiwan,TW,2025-03-02,Films,7,Squad 36,,1
Taiwan,TW,2025-03-02,Films,8,See You at the Rally,,1
Taiwan,TW,2025-03-02,Films,9,Fifty Shades Freed,,2
Taiwan,TW,2025-03-02,Films,10,BogotÃ¡: City of the Lost,,4
Taiwan,TW,2025-02-23,Films,1,The Super Mario Bros. Movie,,1
Taiwan,TW,2025-02-23,Films,2,La Dolce Villa,,2
Taiwan,TW,2025-02-23,Films,3,Creation of the Gods I: Kingdom of Storms,,4
Taiwan,TW,2025-02-23,Films,4,BogotÃ¡: City of the Lost,,3
Taiwan,TW,2025-02-23,Films,5,Honeymoon Crasher,,1
Taiwan,TW,2025-02-23,Films,6,Larry Crowne,,1
Taiwan,TW,2025-02-23,Films,7,Fifty Shades Freed,,1
Taiwan,TW,2025-02-23,Films,8,The Most Beautiful Girl in the World,,1
Taiwan,TW,2025-02-23,Films,9,Back in Action,,6
Taiwan,TW,2025-02-23,Films,10,Dhoom Dhaam,,1
Taiwan,TW,2025-02-16,Films,1,BogotÃ¡: City of the Lost,,2
Taiwan,TW,2025-02-16,Films,2,Creation of the Gods I: Kingdom of Storms,,3
Taiwan,TW,2025-02-16,Films,3,La Dolce Villa,,1
Taiwan,TW,2025-02-16,Films,4,Death Whisperer 2,,2
Taiwan,TW,2025-02-16,Films,5,Back in Action,,5
Taiwan,TW,2025-02-16,Films,6,Kinda Pregnant,,2
Taiwan,TW,2025-02-16,Films,7,The Witcher: Sirens of the Deep,,1
Taiwan,TW,2025-02-16,Films,8,Cocaine Bear,,2
Taiwan,TW,2025-02-16,Films,9,A Wedding Invitation,,2
Taiwan,TW,2025-02-16,Films,10,"Hello, Love, Again",,1
Taiwan,TW,2025-02-09,Films,1,BogotÃ¡: City of the Lost,,1
Taiwan,TW,2025-02-09,Films,2,Creation of the Gods I: Kingdom of Storms,,2
Taiwan,TW,2025-02-09,Films,3,Back in Action,,4
Taiwan,TW,2025-02-09,Films,4,Faceless,,2
Taiwan,TW,2025-02-09,Films,5,A Wedding Invitation,,1
Taiwan,TW,2025-02-09,Films,6,Death Whisperer 2,,1
Taiwan,TW,2025-02-09,Films,7,Kinda Pregnant,,1
Taiwan,TW,2025-02-09,Films,8,Cocaine Bear,,1
Taiwan,TW,2025-02-09,Films,9,Suffocating Love,,6
Taiwan,TW,2025-02-09,Films,10,No More Bets,,10
Taiwan,TW,2025-02-02,Films,1,Creation of the Gods I: Kingdom of Storms,,1
Taiwan,TW,2025-02-02,Films,2,Back in Action,,3
Taiwan,TW,2025-02-02,Films,3,Suffocating Love,,5
Taiwan,TW,2025-02-02,Films,4,No More Bets,,9
Taiwan,TW,2025-02-02,Films,5,Ad Vitam,,4
Taiwan,TW,2025-02-02,Films,6,The Sentinel,,1
Taiwan,TW,2025-02-02,Films,7,Faceless,,1
Taiwan,TW,2025-02-02,Films,8,The Secret Life of Pets 2,,4
Taiwan,TW,2025-02-02,Films,9,I Am the Secret in Your Heart,,5
Taiwan,TW,2025-02-02,Films,10,How To Make Millions Before Grandma Dies,,7
Taiwan,TW,2025-01-26,Films,1,Back in Action,,2
Taiwan,TW,2025-01-26,Films,2,Suffocating Love,,4
Taiwan,TW,2025-01-26,Films,3,Ad Vitam,,3
Taiwan,TW,2025-01-26,Films,4,Black Sea,,1
Taiwan,TW,2025-01-26,Films,5,I Am the Secret in Your Heart,,4
Taiwan,TW,2025-01-26,Films,6,The Secret Life of Pets 2,,3
Taiwan,TW,2025-01-26,Films,7,Late Night with the Devil,,1
Taiwan,TW,2025-01-26,Films,8,Kingdom: Return of The Great General,,2
Taiwan,TW,2025-01-26,Films,9,No More Bets,,8
Taiwan,TW,2025-01-26,Films,10,Scent of a Woman,,1
Taiwan,TW,2025-01-19,Films,1,Back in Action,,1
Taiwan,TW,2025-01-19,Films,2,Ad Vitam,,2
Taiwan,TW,2025-01-19,Films,3,Suffocating Love,,3
Taiwan,TW,2025-01-19,Films,4,I Am the Secret in Your Heart,,3
Taiwan,TW,2025-01-19,Films,5,Kingdom: Return of The Great General,,1
Taiwan,TW,2025-01-19,Films,6,The Secret Life of Pets 2,,2
Taiwan,TW,2025-01-19,Films,7,Meg 2: The Trench,,4
Taiwan,TW,2025-01-19,Films,8,How To Make Millions Before Grandma Dies,,6
Taiwan,TW,2025-01-19,Films,9,Carry-On,,6
Taiwan,TW,2025-01-19,Films,10,Knight and Day,,2
Taiwan,TW,2025-01-12,Films,1,Suffocating Love,,2
Taiwan,TW,2025-01-12,Films,2,I Am the Secret in Your Heart,,2
Taiwan,TW,2025-01-12,Films,3,Ad Vitam,,1
Taiwan,TW,2025-01-12,Films,4,Meg 2: The Trench,,3
Taiwan,TW,2025-01-12,Films,5,Carry-On,,5
Taiwan,TW,2025-01-12,Films,6,How To Make Millions Before Grandma Dies,,5
Taiwan,TW,2025-01-12,Films,7,The Secret Life of Pets 2,,1
Taiwan,TW,2025-01-12,Films,8,Spy x Family Code: White,,3
Taiwan,TW,2025-01-12,Films,9,It Ends With Us,,3
Taiwan,TW,2025-01-12,Films,10,Knock at the Cabin,,2
Taiwan,TW,2025-01-05,Films,1,Suffocating Love,,1
Taiwan,TW,2025-01-05,Films,2,Meg 2: The Trench,,2
Taiwan,TW,2025-01-05,Films,3,I Am the Secret in Your Heart,,1
Taiwan,TW,2025-01-05,Films,4,Carry-On,,4
Taiwan,TW,2025-01-05,Films,5,It Ends With Us,,2
Taiwan,TW,2025-01-05,Films,6,Spy x Family Code: White,,2
Taiwan,TW,2025-01-05,Films,7,How To Make Millions Before Grandma Dies,,4
Taiwan,TW,2025-01-05,Films,8,Dungeons & Dragons: Honor Among Thieves,,3
Taiwan,TW,2025-01-05,Films,9,Knock at the Cabin,,1
Taiwan,TW,2025-01-05,Films,10,The Six Triple Eight,,3
